 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs/94Mo_94Mo.txt

 Ion = Molybdenum [42] , Mass = 94 amu

 Target Density =  1.0206E+01 g/cm3 = 6.5384E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 100.00 MeV   2.677E+01  1.385E-01    5.96 um     4047 A      5115 A   
 110.00 MeV   2.747E+01  1.282E-01    6.32 um     4103 A      5189 A   
 120.00 MeV   2.807E+01  1.194E-01    6.67 um     4154 A      5258 A   
 130.00 MeV   2.859E+01  1.119E-01    7.01 um     4202 A      5321 A   
 140.00 MeV   2.903E+01  1.053E-01    7.35 um     4247 A      5380 A   
 150.00 MeV   2.942E+01  9.949E-02    7.69 um     4290 A      5435 A   
 160.00 MeV   2.974E+01  9.434E-02    8.01 um     4331 A      5488 A   
 170.00 MeV   3.002E+01  8.974E-02    8.34 um     4370 A      5537 A   
 180.00 MeV   3.026E+01  8.559E-02    8.66 um     4408 A      5585 A   
 200.00 MeV   3.089E+01  7.843E-02    9.30 um     4525 A      5674 A   
 225.00 MeV   3.144E+01  7.110E-02   10.08 um     4686 A      5776 A   
 250.00 MeV   3.186E+01  6.510E-02   10.86 um     4837 A      5869 A   
 275.00 MeV   3.214E+01  6.010E-02   11.62 um     4979 A      5957 A   
 300.00 MeV   3.231E+01  5.586E-02   12.38 um     5114 A      6040 A   
 325.00 MeV   3.239E+01  5.221E-02   13.13 um     5244 A      6118 A   
 350.00 MeV   3.240E+01  4.904E-02   13.89 um     5371 A      6194 A   
 375.00 MeV   3.235E+01  4.626E-02   14.64 um     5494 A      6267 A   
 400.00 MeV   3.226E+01  4.379E-02   15.40 um     5615 A      6338 A   
 450.00 MeV   3.197E+01  3.962E-02   16.92 um     6045 A      6474 A   
 500.00 MeV   3.158E+01  3.621E-02   18.46 um     6454 A      6606 A   
 550.00 MeV   3.114E+01  3.337E-02   20.02 um     6847 A      6734 A   
 600.00 MeV   3.067E+01  3.098E-02   21.60 um     7230 A      6860 A   
 650.00 MeV   3.018E+01  2.892E-02   23.21 um     7604 A      6985 A   
 700.00 MeV   2.968E+01  2.713E-02   24.84 um     7972 A      7108 A   
 800.00 MeV   2.868E+01  2.418E-02   28.20 um     9320 A      7356 A   
 900.00 MeV   2.772E+01  2.184E-02   31.67 um     1.06 um     7604 A   
   1.00 GeV   2.681E+01  1.993E-02   35.26 um     1.18 um     7857 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0206E+02                 eV / Angstrom 
  1.0206E+03                keV / micron   
  1.0206E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.5609E+02                 eV / (1E15 atoms/cm2)
  1.0281E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
