 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 28, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\107Ag_28Si.txt

 Ion = Silver [47] , Mass = 106.905 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 500.00 keV   2.914E+00  6.695E+00    2162 A       458 A       375 A   
 550.00 keV   3.044E+00  6.532E+00    2369 A       494 A       406 A   
 600.00 keV   3.161E+00  6.377E+00    2577 A       529 A       436 A   
 650.00 keV   3.265E+00  6.229E+00    2787 A       564 A       466 A   
 700.00 keV   3.358E+00  6.088E+00    2997 A       598 A       496 A   
 800.00 keV   3.514E+00  5.827E+00    3424 A       667 A       556 A   
 900.00 keV   3.641E+00  5.589E+00    3857 A       734 A       615 A   
   1.00 MeV   3.747E+00  5.372E+00    4296 A       799 A       674 A   
   1.10 MeV   3.838E+00  5.175E+00    4741 A       864 A       733 A   
   1.20 MeV   3.920E+00  4.993E+00    5193 A       928 A       792 A   
   1.30 MeV   3.995E+00  4.826E+00    5650 A       991 A       851 A   
   1.40 MeV   4.067E+00  4.671E+00    6113 A      1053 A       911 A   
   1.50 MeV   4.136E+00  4.528E+00    6580 A      1114 A       970 A   
   1.60 MeV   4.204E+00  4.395E+00    7052 A      1175 A      1029 A   
   1.70 MeV   4.272E+00  4.270E+00    7528 A      1234 A      1088 A   
   1.80 MeV   4.342E+00  4.154E+00    8008 A      1293 A      1147 A   
   2.00 MeV   4.484E+00  3.942E+00    8975 A      1411 A      1265 A   
   2.25 MeV   4.672E+00  3.711E+00    1.02 um     1555 A      1412 A   
   2.50 MeV   4.874E+00  3.509E+00    1.14 um     1692 A      1557 A   
   2.75 MeV   5.090E+00  3.332E+00    1.26 um     1822 A      1699 A   
   3.00 MeV   5.321E+00  3.174E+00    1.39 um     1946 A      1839 A   
   3.25 MeV   5.565E+00  3.033E+00    1.51 um     2064 A      1975 A   
   3.50 MeV   5.823E+00  2.906E+00    1.63 um     2175 A      2108 A   
   3.75 MeV   6.092E+00  2.790E+00    1.74 um     2279 A      2237 A   
   4.00 MeV   6.371E+00  2.685E+00    1.86 um     2378 A      2361 A   
   4.50 MeV   6.956E+00  2.500E+00    2.09 um     2567 A      2597 A   
   5.00 MeV   7.570E+00  2.342E+00    2.30 um     2733 A      2815 A   
   5.50 MeV   8.202E+00  2.205E+00    2.51 um     2879 A      3016 A   
   6.00 MeV   8.847E+00  2.086E+00    2.70 um     3008 A      3201 A   
   6.50 MeV   9.498E+00  1.980E+00    2.89 um     3123 A      3371 A   
   7.00 MeV   1.015E+01  1.886E+00    3.07 um     3225 A      3527 A   
   8.00 MeV   1.144E+01  1.725E+00    3.40 um     3413 A      3804 A   
   9.00 MeV   1.270E+01  1.593E+00    3.71 um     3567 A      4041 A   
  10.00 MeV   1.390E+01  1.482E+00    3.99 um     3694 A      4246 A   
  11.00 MeV   1.505E+01  1.387E+00    4.26 um     3801 A      4425 A   
  12.00 MeV   1.614E+01  1.304E+00    4.51 um     3892 A      4583 A   
  13.00 MeV   1.717E+01  1.232E+00    4.75 um     3972 A      4724 A   
  14.00 MeV   1.814E+01  1.169E+00    4.97 um     4042 A      4851 A   
  15.00 MeV   1.905E+01  1.112E+00    5.19 um     4105 A      4966 A   
  16.00 MeV   1.991E+01  1.061E+00    5.40 um     4161 A      5071 A   
  17.00 MeV   2.072E+01  1.015E+00    5.60 um     4212 A      5167 A   
  18.00 MeV   2.149E+01  9.736E-01    5.79 um     4258 A      5256 A   
  20.00 MeV   2.290E+01  9.007E-01    6.16 um     4355 A      5415 A   
  22.50 MeV   2.447E+01  8.250E-01    6.59 um     4467 A      5586 A   
  25.00 MeV   2.586E+01  7.622E-01    7.00 um     4562 A      5734 A   
  27.50 MeV   2.712E+01  7.091E-01    7.40 um     4644 A      5865 A   
  30.00 MeV   2.825E+01  6.635E-01    7.77 um     4718 A      5981 A   
  32.50 MeV   2.930E+01  6.240E-01    8.14 um     4784 A      6086 A   
  35.00 MeV   3.026E+01  5.893E-01    8.49 um     4844 A      6181 A   
  37.50 MeV   3.116E+01  5.587E-01    8.83 um     4899 A      6269 A   
  40.00 MeV   3.201E+01  5.313E-01    9.17 um     4949 A      6349 A   
  45.00 MeV   3.357E+01  4.845E-01    9.81 um     5081 A      6494 A   
  50.00 MeV   3.499E+01  4.460E-01   10.43 um     5197 A      6621 A   
  55.00 MeV   3.631E+01  4.136E-01   11.03 um     5300 A      6735 A   
  60.00 MeV   3.753E+01  3.859E-01   11.60 um     5394 A      6837 A   
  65.00 MeV   3.868E+01  3.620E-01   12.16 um     5480 A      6929 A   
  70.00 MeV   3.977E+01  3.411E-01   12.70 um     5558 A      7014 A   
  80.00 MeV   4.178E+01  3.063E-01   13.75 um     5795 A      7166 A   
  90.00 MeV   4.361E+01  2.784E-01   14.75 um     6001 A      7297 A   
 100.00 MeV   4.527E+01  2.555E-01   15.71 um     6183 A      7413 A   
 110.00 MeV   4.680E+01  2.364E-01   16.64 um     6348 A      7518 A   
 120.00 MeV   4.819E+01  2.201E-01   17.54 um     6498 A      7612 A   
 130.00 MeV   4.948E+01  2.060E-01   18.42 um     6636 A      7699 A   
 140.00 MeV   5.065E+01  1.938E-01   19.28 um     6765 A      7779 A   
 150.00 MeV   5.173E+01  1.830E-01   20.11 um     6885 A      7853 A   
 160.00 MeV   5.272E+01  1.735E-01   20.94 um     6998 A      7922 A   
 170.00 MeV   5.363E+01  1.649E-01   21.74 um     7105 A      7987 A   
 180.00 MeV   5.446E+01  1.573E-01   22.54 um     7207 A      8049 A   
 200.00 MeV   5.591E+01  1.440E-01   24.09 um     7559 A      8163 A   
 225.00 MeV   5.742E+01  1.305E-01   25.99 um     8045 A      8291 A   
 250.00 MeV   5.811E+01  1.194E-01   27.85 um     8485 A      8408 A   
 275.00 MeV   5.855E+01  1.102E-01   29.69 um     8895 A      8517 A   
 300.00 MeV   5.895E+01  1.023E-01   31.52 um     9281 A      8619 A   
 325.00 MeV   5.918E+01  9.561E-02   33.34 um     9648 A      8715 A   
 350.00 MeV   5.928E+01  8.977E-02   35.15 um     9998 A      8807 A   
 375.00 MeV   5.926E+01  8.465E-02   36.97 um     1.03 um     8896 A   
 400.00 MeV   5.914E+01  8.011E-02   38.78 um     1.07 um     8981 A   
 450.00 MeV   5.870E+01  7.243E-02   42.43 um     1.19 um     9145 A   
 500.00 MeV   5.804E+01  6.617E-02   46.12 um     1.30 um     9302 A   
 550.00 MeV   5.725E+01  6.097E-02   49.85 um     1.40 um     9454 A   
 600.00 MeV   5.636E+01  5.656E-02   53.64 um     1.50 um     9604 A   
 650.00 MeV   5.543E+01  5.279E-02   57.49 um     1.60 um     9751 A   
 700.00 MeV   5.447E+01  4.951E-02   61.41 um     1.70 um     9897 A   
 800.00 MeV   5.253E+01  4.410E-02   69.46 um     2.04 um     1.02 um  
 900.00 MeV   5.064E+01  3.981E-02   77.80 um     2.36 um     1.05 um  
   1.00 GeV   4.882E+01  3.632E-02   86.46 um     2.66 um     1.08 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.5901E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
