 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\146Gd_94Mo.txt

 Ion = Gadolinium [64] , Mass = 146 amu

 Target Density =  1.0206E+01 g/cm3 = 6.5384E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  50.00 MeV   2.181E+01  7.308E-01    3.55 um     3688 A      4388 A   
  55.00 MeV   2.322E+01  6.808E-01    3.76 um     3750 A      4506 A   
  60.00 MeV   2.456E+01  6.378E-01    3.96 um     3804 A      4609 A   
  65.00 MeV   2.584E+01  6.004E-01    4.14 um     3851 A      4701 A   
  70.00 MeV   2.704E+01  5.676E-01    4.32 um     3892 A      4784 A   
  80.00 MeV   2.925E+01  5.125E-01    4.66 um     3977 A      4928 A   
  90.00 MeV   3.123E+01  4.681E-01    4.98 um     4047 A      5049 A   
 100.00 MeV   3.299E+01  4.313E-01    5.28 um     4106 A      5154 A   
 110.00 MeV   3.456E+01  4.003E-01    5.56 um     4158 A      5245 A   
 120.00 MeV   3.596E+01  3.739E-01    5.83 um     4204 A      5327 A   
 130.00 MeV   3.721E+01  3.510E-01    6.10 um     4245 A      5400 A   
 140.00 MeV   3.833E+01  3.310E-01    6.35 um     4283 A      5467 A   
 150.00 MeV   3.933E+01  3.133E-01    6.60 um     4318 A      5528 A   
 160.00 MeV   4.023E+01  2.976E-01    6.85 um     4350 A      5585 A   
 170.00 MeV   4.104E+01  2.835E-01    7.08 um     4380 A      5638 A   
 180.00 MeV   4.177E+01  2.708E-01    7.32 um     4408 A      5687 A   
 200.00 MeV   4.301E+01  2.487E-01    7.78 um     4484 A      5778 A   
 225.00 MeV   4.424E+01  2.261E-01    8.33 um     4583 A      5878 A   
 250.00 MeV   4.519E+01  2.075E-01    8.88 um     4674 A      5969 A   
 275.00 MeV   4.591E+01  1.919E-01    9.41 um     4759 A      6051 A   
 300.00 MeV   4.667E+01  1.787E-01    9.94 um     4839 A      6127 A   
 325.00 MeV   4.753E+01  1.673E-01   10.45 um     4914 A      6197 A   
 350.00 MeV   4.803E+01  1.574E-01   10.96 um     4986 A      6263 A   
 375.00 MeV   4.853E+01  1.487E-01   11.47 um     5054 A      6325 A   
 400.00 MeV   4.894E+01  1.409E-01   11.97 um     5119 A      6384 A   
 450.00 MeV   4.954E+01  1.277E-01   12.96 um     5337 A      6494 A   
 500.00 MeV   4.990E+01  1.170E-01   13.94 um     5541 A      6596 A   
 550.00 MeV   5.010E+01  1.080E-01   14.92 um     5735 A      6691 A   
 600.00 MeV   5.018E+01  1.004E-01   15.89 um     5920 A      6782 A   
 650.00 MeV   5.017E+01  9.383E-02   16.87 um     6099 A      6868 A   
 700.00 MeV   5.009E+01  8.813E-02   17.84 um     6273 A      6951 A   
 800.00 MeV   4.979E+01  7.871E-02   19.80 um     6891 A      7110 A   
 900.00 MeV   4.938E+01  7.121E-02   21.77 um     7465 A      7261 A   
