 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 10, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\144Ba_si.txt

 Ion = Barium [56] , Mass = 144 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 160.00 MeV   4.824E+01  3.070E-01   22.98 um     7943 A      9127 A   
 170.00 MeV   4.951E+01  2.921E-01   23.86 um     8062 A      9224 A   
 180.00 MeV   5.074E+01  2.788E-01   24.71 um     8174 A      9314 A   
 200.00 MeV   5.302E+01  2.556E-01   26.36 um     8537 A      9478 A   
 225.00 MeV   5.560E+01  2.319E-01   28.33 um     9020 A      9659 A   
 250.00 MeV   5.789E+01  2.125E-01   30.22 um     9439 A      9818 A   
 275.00 MeV   5.992E+01  1.963E-01   32.04 um     9812 A      9961 A   
 300.00 MeV   6.174E+01  1.825E-01   33.81 um     1.01 um     1.01 um  
 325.00 MeV   6.307E+01  1.707E-01   35.53 um     1.05 um     1.02 um  
 350.00 MeV   6.388E+01  1.604E-01   37.22 um     1.07 um     1.03 um  
 375.00 MeV   6.485E+01  1.513E-01   38.89 um     1.10 um     1.04 um  
 400.00 MeV   6.567E+01  1.433E-01   40.53 um     1.13 um     1.05 um  
 450.00 MeV   6.694E+01  1.297E-01   43.77 um     1.22 um     1.07 um  
 500.00 MeV   6.778E+01  1.187E-01   46.97 um     1.30 um     1.09 um  
 550.00 MeV   6.830E+01  1.094E-01   50.12 um     1.38 um     1.10 um  
