 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 09, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\93Nb_93Nb.txt

 Ion = Niobium [41] , Mass = 9291 amu

 Target Density =  8.5700E+00 g/cm3 = 5.5549E+19 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55.00 MeV   1.135E-03  2.338E-05   62.77 mm    16.52 mm    18.95 mm  
  60.00 MeV   1.208E-03  2.178E-05   67.13 mm    16.94 mm    19.67 mm  
  65.00 MeV   1.278E-03  2.041E-05   71.28 mm    17.31 mm    20.30 mm  
  70.00 MeV   1.345E-03  1.921E-05   75.26 mm    17.63 mm    20.88 mm  
  80.00 MeV   1.470E-03  1.721E-05   82.78 mm    18.19 mm    21.89 mm  
  90.00 MeV   1.586E-03  1.562E-05   89.80 mm    18.65 mm    22.75 mm  
 100.00 MeV   1.695E-03  1.431E-05   96.40 mm    19.03 mm    23.49 mm  
 110.00 MeV   1.797E-03  1.322E-05  102.66 mm    19.35 mm    24.14 mm  
 120.00 MeV   1.893E-03  1.230E-05  108.63 mm    19.63 mm    24.71 mm  
 130.00 MeV   1.984E-03  1.150E-05  114.34 mm    19.87 mm    25.22 mm  
 140.00 MeV   2.071E-03  1.081E-05  119.83 mm    20.08 mm    25.69 mm  
 150.00 MeV   2.154E-03  1.020E-05  125.11 mm    20.27 mm    26.11 mm  
 160.00 MeV   2.233E-03  9.658E-06  130.22 mm    20.44 mm    26.50 mm  
 170.00 MeV   2.309E-03  9.176E-06  135.17 mm    20.59 mm    26.86 mm  
 180.00 MeV   2.381E-03  8.744E-06  139.98 mm    20.73 mm    27.19 mm  
 200.00 MeV   2.518E-03  7.997E-06  149.21 mm    21.00 mm    27.78 mm  
 225.00 MeV   2.676E-03  7.235E-06  160.14 mm    21.29 mm    28.42 mm  
 250.00 MeV   2.823E-03  6.614E-06  170.50 mm    21.53 mm    28.98 mm  
 275.00 MeV   2.961E-03  6.097E-06  180.38 mm    21.74 mm    29.46 mm  
 300.00 MeV   3.094E-03  5.659E-06  189.84 mm    21.92 mm    29.89 mm  
 325.00 MeV   3.223E-03  5.283E-06  198.93 mm    22.08 mm    30.28 mm  
 350.00 MeV   3.352E-03  4.957E-06  207.67 mm    22.22 mm    30.63 mm  
 375.00 MeV   3.482E-03  4.671E-06  216.09 mm    22.35 mm    30.95 mm  
 400.00 MeV   3.613E-03  4.418E-06  224.21 mm    22.47 mm    31.24 mm  
 450.00 MeV   3.882E-03  3.990E-06  239.60 mm    22.72 mm    31.75 mm  
 500.00 MeV   4.161E-03  3.642E-06  253.97 mm    22.93 mm    32.18 mm  
 550.00 MeV   4.451E-03  3.353E-06  267.40 mm    23.10 mm    32.55 mm  
 600.00 MeV   4.749E-03  3.109E-06  279.99 mm    23.26 mm    32.87 mm  
 650.00 MeV   5.053E-03  2.899E-06  291.81 mm    23.39 mm    33.14 mm  
 700.00 MeV   5.363E-03  2.718E-06  302.94 mm    23.50 mm    33.39 mm  
 800.00 MeV   5.992E-03  2.418E-06  323.39 mm    23.77 mm    33.79 mm  
