 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 10, 2018 
 ==================================================================

 Disk File Name = SRIM Outputs\140Sm_Si.txt

 Ion = Samarium [62] , Mass = 140 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 450.00 MeV   1.626E+04  3.538E+01   41.45 um     1.17 um     1.05 um  
 500.00 MeV   1.650E+04  3.237E+01   44.50 um     1.25 um     1.07 um  
 550.00 MeV   1.666E+04  2.985E+01   47.51 um     1.33 um     1.09 um  
 600.00 MeV   1.676E+04  2.772E+01   50.49 um     1.39 um     1.10 um  
 650.00 MeV   1.682E+04  2.590E+01   53.47 um     1.46 um     1.12 um  
 700.00 MeV   1.683E+04  2.431E+01   56.43 um     1.52 um     1.13 um  
 800.00 MeV   1.677E+04  2.168E+01   62.38 um     1.74 um     1.16 um  
 900.00 MeV   1.663E+04  1.960E+01   68.36 um     1.94 um     1.18 um  
   1.00 GeV   1.643E+04  1.790E+01   74.40 um     2.12 um     1.20 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                 eV / Angstrom 
  1.0000E+00                keV / micron   
  1.0000E+00                MeV / mm       
  4.3083E-03                keV / (ug/cm2) 
  4.3083E-03                MeV / (mg/cm2) 
  4.3083E+00                keV / (mg/cm2) 
  2.0093E-01                 eV / (1E15 atoms/cm2)
  1.5220E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
